"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Ozturk A.; Aygun N.; Smith S.A.; Caffo B.; Calabresi P.A.; Reich D.S.","Ozturk, Arzu (7103003522); Aygun, Nafi (8563365900); Smith, Seth A. (55414050800); Caffo, Brian (35069047000); Calabresi, Peter A. (35290391600); Reich, Daniel S. (7102312699)","7103003522; 8563365900; 55414050800; 35069047000; 35290391600; 7102312699","Axial 3D gradient-echo imaging for improved multiple sclerosis lesion detection in the cervical spinal cord at 3T","2013","Neuroradiology","55","4","","431","439","8","37","10.1007/s00234-012-1118-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879690444&doi=10.1007%2fs00234-012-1118-5&partnerID=40&md5=ecf7c0f10bdbb6f3ada6a591eb0fc939","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84879690444"
"Krauss G.L.; Caffo B.; Hendrix C.W.","Krauss, Gregory L. (7101605166); Caffo, Brian (35069047000); Hendrix, Craig W. (57226252489)","7101605166; 35069047000; 57226252489","Reply","2012","Annals of Neurology","71","2","","285","","","0","10.1002/ana.22662","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857572403&doi=10.1002%2fana.22662&partnerID=40&md5=355ff9361f75a3a44f581e94831f3ccb","Letter","Final","","Scopus","2-s2.0-84857572403"
"Tighe S.K.; Reading S.A.; Rivkin P.; Caffo B.; Schweizer B.; Pearlson G.; Potash J.B.; Depaulo J.R.; Bassett S.S.","Tighe, Sarah K. (36952383800); Reading, Sarah A. (36789396300); Rivkin, Paul (6508234176); Caffo, Brian (35069047000); Schweizer, Barbara (8297950100); Pearlson, Godfrey (7005150580); Potash, James B. (57204789386); Depaulo, J. Raymond (7004398249); Bassett, Susan S. (7007164425)","36952383800; 36789396300; 6508234176; 35069047000; 8297950100; 7005150580; 57204789386; 7004398249; 7007164425","Total white matter hyperintensity volume in bipolar disorder patients and their healthy relatives","2012","Bipolar Disorders","14","8","","888","893","5","32","10.1111/bdi.12019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869785253&doi=10.1111%2fbdi.12019&partnerID=40&md5=389c00a497820fbaeacf39484cf389a0","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84869785253"
"Li S.; Eloyan A.; Joel S.; Mostofsky S.; Pekar J.; Bassett S.S.; Caffo B.","Li, Shanshan (57217797574); Eloyan, Ani (38661178300); Joel, Suresh (36437394800); Mostofsky, Stewart (7003584880); Pekar, James (7003771238); Bassett, Susan Spear (7007164425); Caffo, Brian (35069047000)","57217797574; 38661178300; 36437394800; 7003584880; 7003771238; 7007164425; 35069047000","Analysis of Group ICA-Based Connectivity Measures from fMRI: Application to Alzheimer's Disease","2012","PLoS ONE","7","11","e49340","","","","12","10.1371/journal.pone.0049340","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870657126&doi=10.1371%2fjournal.pone.0049340&partnerID=40&md5=40be12cc7c71b6ffddc5b6e0ddaf6013","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84870657126"
"Crainiceanu C.M.; Caffo B.S.; Luo S.; Zipunnikov V.M.; Punjabi N.M.","Crainiceanu, Ciprian M. (6603085071); Caffo, Brian S. (35069047000); Luo, Sheng (35741201700); Zipunnikov, Vadim M. (35232005200); Punjabi, Naresh M. (7004869128)","6603085071; 35069047000; 35741201700; 35232005200; 7004869128","Rejoinder","2011","Journal of the American Statistical Association","106","495","","803","806","3","0","10.1198/jasa.2011.ap11306","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054755377&doi=10.1198%2fjasa.2011.ap11306&partnerID=40&md5=fce74a6355fba8edbbf5a250dc417032","Note","Final","","Scopus","2-s2.0-80054755377"
"Shiee N.; Bazin P.-L.; Zackowski K.M.; Farrell S.K.; Harrison D.M.; Newsome S.D.; Ratchford J.N.; Caffo B.S.; Calabresi P.A.; Pham D.L.; Reich D.S.","Shiee, Navid (35189612000); Bazin, Pierre-Louis (8439138300); Zackowski, Kathleen M. (6602741732); Farrell, Sheena K. (35784278200); Harrison, Daniel M. (26638746600); Newsome, Scott D. (16643020300); Ratchford, John N. (23991616900); Caffo, Brian S. (35069047000); Calabresi, Peter A. (35290391600); Pham, Dzung L. (7203009692); Reich, Daniel S. (7102312699)","35189612000; 8439138300; 6602741732; 35784278200; 26638746600; 16643020300; 23991616900; 35069047000; 35290391600; 7203009692; 7102312699","Revisiting brain atrophy and its relationship to disability in multiple sclerosis","2012","PLoS ONE","7","5","e37049","","","","95","10.1371/journal.pone.0037049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871604801&doi=10.1371%2fjournal.pone.0037049&partnerID=40&md5=f565f85e06e3cc81bd71494928262427","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84871604801"
"Krauss G.L.; Caffo B.; Chang Y.-T.; Hendrix C.W.; Chuang K.","Krauss, Gregory L. (7101605166); Caffo, Brian (35069047000); Chang, Yi-Ting (56169267900); Hendrix, Craig W. (57226252489); Chuang, Kelly (56567505100)","7101605166; 35069047000; 56169267900; 57226252489; 56567505100","Assessing bioequivalence of generic antiepilepsy drugs","2011","Annals of Neurology","70","2","","221","228","7","74","10.1002/ana.22452","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051511025&doi=10.1002%2fana.22452&partnerID=40&md5=73dc5516ed3642208e379552d8ba3b7e","Article","Final","","Scopus","2-s2.0-80051511025"
"Yang J.; Shmuelof L.; Xiao L.; Krakauer J.W.; Caffo B.","Yang, Juemin (56328301000); Shmuelof, Lior (8530998400); Xiao, Luo (55581681200); Krakauer, John W (7003596900); Caffo, Brian (35069047000)","56328301000; 8530998400; 55581681200; 7003596900; 35069047000","On tests of activation map dimensionality for fMRI-based studies of learning","2015","Frontiers in Neuroscience","9","FEB","85","","","","0","10.3389/fnins.2015.00085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924428414&doi=10.3389%2ffnins.2015.00085&partnerID=40&md5=25bb51c23598b40999cbee0122ebf83b","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84924428414"
"Massie A.B.; Caffo B.; Gentry S.E.; Hall E.C.; Axelrod D.A.; Lentine K.L.; Schnitzler M.A.; Gheorghian A.; Salvalaggio P.R.; Segev D.L.","Massie, A.B. (56311894300); Caffo, B. (35069047000); Gentry, S.E. (8367140900); Hall, E.C. (44061563300); Axelrod, D.A. (7102166382); Lentine, K.L. (6602831897); Schnitzler, M.A. (7007028522); Gheorghian, A. (36349672100); Salvalaggio, P.R. (6603610476); Segev, D.L. (57532670400)","56311894300; 35069047000; 8367140900; 44061563300; 7102166382; 6602831897; 7007028522; 36349672100; 6603610476; 57532670400","MELD exceptions and rates of waiting list outcomes","2011","American Journal of Transplantation","11","11","","2362","2371","9","176","10.1111/j.1600-6143.2011.03735.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855417506&doi=10.1111%2fj.1600-6143.2011.03735.x&partnerID=40&md5=8d216b5c22abab3778371dd637e7613c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84855417506"
"Boca S.M.; Bravo H.C.; Caffo B.; Leek J.T.; Parmigiani G.","Boca, Simina M. (21740680900); Bravo, Héctor Corrada (8965038100); Caffo, Brian (35069047000); Leek, Jeffrey T. (8558142900); Parmigiani, Giovanni (7003983915)","21740680900; 8965038100; 35069047000; 8558142900; 7003983915","A Decision-Theory Approach to Interpretable Set Analysis for High-Dimensional Data","2013","Biometrics","69","3","","614","623","9","4","10.1111/biom.12060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901190935&doi=10.1111%2fbiom.12060&partnerID=40&md5=a990417b06d3425c8092abe750c7d6cb","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84901190935"
"Sidhu G.; Caffo B.","Sidhu, Gagan (55377353500); Caffo, Brian (35069047000)","55377353500; 35069047000","Moneybarl: Exploiting pitcher decision-making using reinforcement learning","2014","Annals of Applied Statistics","8","2","","926","955","29","9","10.1214/13-AOAS712","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903752897&doi=10.1214%2f13-AOAS712&partnerID=40&md5=3dddb86983fe993d824568f3829934b3","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84903752897"
"James B.D.; Caffo B.; Stewart W.F.; Yousem D.; Davatzikos C.; Schwartz B.S.","James, Bryan D. (57204725747); Caffo, Brian (35069047000); Stewart, Walter F. (55549970400); Yousem, David (7005911220); Davatzikos, Christos (7005310126); Schwartz, Brian S. (55663268300)","57204725747; 35069047000; 55549970400; 7005911220; 7005310126; 55663268300","Genetic risk factors for longitudinal changes in structural MRI in former organolead workers","2011","Journal of Aging Research","2011","","362189","","","","1","10.4061/2011/362189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869414440&doi=10.4061%2f2011%2f362189&partnerID=40&md5=cd85b8454d4cbc4487f395f5f4f6e0dd","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84869414440"
"Shou H.; Eloyan A.; Nebel M.B.; Mejia A.; Pekar J.J.; Mostofsky S.; Caffo B.; Lindquist M.A.; Crainiceanu C.M.","Shou, Haochang (55980755700); Eloyan, Ani (38661178300); Nebel, Mary Beth (34873055300); Mejia, Amanda (56215449300); Pekar, James J. (7003771238); Mostofsky, Stewart (7003584880); Caffo, Brian (35069047000); Lindquist, Martin A. (7007030971); Crainiceanu, Ciprian M. (6603085071)","55980755700; 38661178300; 34873055300; 56215449300; 7003771238; 7003584880; 35069047000; 7007030971; 6603085071","Shrinkage prediction of seed-voxel brain connectivity using resting state fMRI","2014","NeuroImage","102","P2","","938","944","6","23","10.1016/j.neuroimage.2014.05.043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908410338&doi=10.1016%2fj.neuroimage.2014.05.043&partnerID=40&md5=d59c7c6a767023e56515dee063442466","Note","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84908410338"
"Shmuelof L.; Yang J.; Caffo B.; Mazzoni P.; Krakauer J.W.","Shmuelof, Lior (8530998400); Yang, Juemin (56328301000); Caffo, Brian (35069047000); Mazzoni, Pietro (7006838786); Krakauer, John W. (7003596900)","8530998400; 56328301000; 35069047000; 7006838786; 7003596900","The neural correlates of learned motor acuity","2014","Journal of Neurophysiology","112","4","","971","980","9","50","10.1152/jn.00897.2013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906083820&doi=10.1152%2fjn.00897.2013&partnerID=40&md5=b9b25a0ca1d3783fac5b367f4cb10aa6","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84906083820"
"Jha A.K.; Song N.; Caffo B.; Frey E.C.","Jha, Abhinav K. (36238167200); Song, Na (36617980300); Caffo, Brian (35069047000); Frey, Eric C. (7103012762)","36238167200; 36617980300; 35069047000; 7103012762","Objective evaluation of reconstruction methods for quantitative SPECT imaging in the absence of ground truth","2015","Progress in Biomedical Optics and Imaging - Proceedings of SPIE","9416","","94161K","","","","5","10.1117/12.2081286","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932086441&doi=10.1117%2f12.2081286&partnerID=40&md5=b91f24fd73728919b855bdc8f6deefe8","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84932086441"
"Zhang T.; Wu J.; Li F.; Caffo B.; Boatman-Reich D.","Zhang, Tingting (55729066800); Wu, Jingwei (56215215500); Li, Fan (36642375100); Caffo, Brian (35069047000); Boatman-Reich, Dana (7005150975)","55729066800; 56215215500; 36642375100; 35069047000; 7005150975","A Dynamic Directional Model for Effective Brain Connectivity Using Electrocorticographic (ECoG) Time Series","2015","Journal of the American Statistical Association","110","509","","93","106","13","28","10.1080/01621459.2014.988213","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928264308&doi=10.1080%2f01621459.2014.988213&partnerID=40&md5=5f71707bd134589f4d73be02e60f08ae","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84928264308"
"Eloyan A.; Muschelli J.; Nebel M.B.; Liu H.; Han F.; Zhao T.; Barber A.D.; Joel S.; Pekar J.J.; Mostofsky S.H.; Caffo B.","Eloyan, Ani (38661178300); Muschelli, John (40462056100); Nebel, Mary Beth (34873055300); Liu, Han (26642968600); Han, Fang (55377043500); Zhao, Tuo (55178265500); Barber, Anita D. (8582425200); Joel, Suresh (36437394800); Pekar, James J. (7003771238); Mostofsky, Stewart H. (7003584880); Caffo, Brian (35069047000)","38661178300; 40462056100; 34873055300; 26642968600; 55377043500; 55178265500; 8582425200; 36437394800; 7003771238; 7003584880; 35069047000","Automated diagnoses of attention deficit hyperactive disorder using magnetic resonance imaging","2012","Frontiers in Systems Neuroscience","","AUG 2012","","1","9","8","31","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866012927&partnerID=40&md5=39858943c940497618bd098ac4b02df9","Article","Final","","Scopus","2-s2.0-84866012927"
"Rock C.; Thomas K.A.; Harris A.D.; Li S.; Morgan D.; Milstone A.M.; Caffo B.; Joshi M.; Leekha S.","Rock, C. (55208544800); Thomas, K.A. (35957385100); Harris, A.D. (7404040049); Li, S. (59058690200); Morgan, D. (14039408700); Milstone, A.M. (8660244700); Caffo, B. (35069047000); Joshi, M. (7202602107); Leekha, S. (14623002900)","55208544800; 35957385100; 7404040049; 59058690200; 14039408700; 8660244700; 35069047000; 7202602107; 14623002900","Erratum: A Multicenter Longitudinal Study of Hospital-Onset Bacteremia: Time for a New Quality Outcome Measure? (Infection Control and Hospital Epidemiology 2015) doi:10.1017/ice.2015.261","2016","Infection Control and Hospital Epidemiology","37","2","","243","","","1","10.1017/ice.2015.314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966277072&doi=10.1017%2fice.2015.314&partnerID=40&md5=48e55bd69eab2f4a783ae63641f7cb45","Erratum","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84966277072"
"Thom K.A.; Howard T.; Sembajwe S.; Harris A.D.; Strassle P.; Caffo B.S.; Carroll K.C.; Johnson J.K.","Thom, Kerri A. (22935952200); Howard, Tracy (36878173400); Sembajwe, Sophie (55247387700); Harris, Anthony D. (7404040049); Strassle, Paula (56730804600); Caffo, Brian S. (35069047000); Carroll, Karen C. (7202768248); Johnson, J. Kristie (35102171000)","22935952200; 36878173400; 55247387700; 7404040049; 56730804600; 35069047000; 7202768248; 35102171000","Comparison of swab and sponge methodologies for identification of Acinetobacter baumannii from the hospital environment","2012","Journal of Clinical Microbiology","50","6","","2140","2141","1","18","10.1128/JCM.00448-12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862080283&doi=10.1128%2fJCM.00448-12&partnerID=40&md5=4e6872ec7fdcd0363c889aebc865a8b1","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-84862080283"
"Bobb J.F.; Schwartz B.S.; Davatzikos C.; Caffo B.","Bobb, Jennifer F. (37064447600); Schwartz, Brian S. (55663268300); Davatzikos, Christos (7005310126); Caffo, Brian (35069047000)","37064447600; 55663268300; 7005310126; 35069047000","Cross-sectional and longitudinal association of body mass index and brain volume","2014","Human Brain Mapping","35","1","","75","88","13","96","10.1002/hbm.22159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889650109&doi=10.1002%2fhbm.22159&partnerID=40&md5=e84c6c61d71e1e8745072dfbed6f1716","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84889650109"
"Hannawi Y.; Lindquist M.A.; Caffo B.S.; Sair H.I.; Stevens R.D.","Hannawi, Yousef (55566291800); Lindquist, Martin A. (7007030971); Caffo, Brian S. (35069047000); Sair, Haris I. (14519858700); Stevens, Robert D. (35269994900)","55566291800; 7007030971; 35069047000; 14519858700; 35269994900","Resting brain activity in disorders of consciousness: A systematic review and meta-analysis","2015","Neurology","84","12","","1272","1280","8","124","10.1212/WNL.0000000000001404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925398039&doi=10.1212%2fWNL.0000000000001404&partnerID=40&md5=ffd4cd41ee7d9d16728201fd2bb1b7e3","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84925398039"
"Louissaint N.A.; Nimmagadda S.; Fuchs E.J.; Bakshi R.P.; Cao Y.-J.; Lee L.A.; Goldsmith J.; Caffo B.S.; Du Y.; King K.E.; Menendez F.A.; Torbenson M.S.; Hendrix C.W.","Louissaint, Nicolette A. (36918739800); Nimmagadda, Sridhar (23668792200); Fuchs, Edward J. (55487055800); Bakshi, Rahul P. (7101714682); Cao, Ying-Jun (55470286400); Lee, Linda A. (35083850700); Goldsmith, Jeff (56203281700); Caffo, Brian S. (35069047000); Du, Yong (8680350400); King, Karen E. (7202001255); Menendez, Frederick A. (6602571789); Torbenson, Michael S. (7004312220); Hendrix, Craig W. (57226252489)","36918739800; 23668792200; 55487055800; 7101714682; 55470286400; 35083850700; 56203281700; 35069047000; 8680350400; 7202001255; 6602571789; 7004312220; 57226252489","Distribution of cell-free and cell-associated HIV surrogates in the colon after simulated receptive anal intercourse in men who have sex with men","2012","Journal of Acquired Immune Deficiency Syndromes","59","1","","10","17","7","33","10.1097/QAI.0b013e3182373b5e","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83655191970&doi=10.1097%2fQAI.0b013e3182373b5e&partnerID=40&md5=0478b308c02a463b7afdaacd0f39a5ad","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-83655191970"
"Thom K.A.; Li S.; Custer M.; Preas M.A.; Rew C.D.; Cafeo C.; Leekha S.; Caffo B.S.; Scalea T.M.; Lissauer M.E.","Thom, Kerri A. (22935952200); Li, Shanshan (57217797574); Custer, Melissa (55963875300); Preas, Michael Anne (6506310082); Rew, Cindy D. (55964409600); Cafeo, Christina (12445194100); Leekha, Surbhi (14623002900); Caffo, Brian S. (35069047000); Scalea, Thomas M. (7006529703); Lissauer, Matthew E. (16203238200)","22935952200; 57217797574; 55963875300; 6506310082; 55964409600; 12445194100; 14623002900; 35069047000; 7006529703; 16203238200","Successful implementation of a unit-based quality nurse to reduce central line-associated bloodstream infections","2014","American Journal of Infection Control","42","2","","139","143","4","13","10.1016/j.ajic.2013.08.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895070048&doi=10.1016%2fj.ajic.2013.08.006&partnerID=40&md5=d4643b41c051eab60d96e59784be2c72","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84895070048"
